,bathrooms,public_remarks,room type,areacode,price,parking_space,property_type,bedroom,spareroom,city,province,address
170,1,"Newly-Renovated, Bright Walk-Up Basement Unit With Private Entrance At This Lovely Home! Enjoy Your Own Kitchen, Ensuite Laundry, And One Parking Spot On Driveway. Share The House With Quiet And Respectful Landlord Living Upstairs. In The Heart Of Newmarket. Walking Distance To Almost Everything You Need. High-Speed Internet Included In Rent And Tenant To Pay 30% Of Utility Additionally. Check Out The Unit And Fall In Love With It!**** EXTRAS **** Stove, Oven, Fridge, Washer & Dryer. (29537283)",basement,905,1350,0.0,Single Family,1,0,Newmarket, Ontario L3X1S4,#LOWER -337 SAVAGE RD
171,1,"Uniquely Designed Move In Ready Suite Provides Functionality, And Superb Location. Steps Away From Ontario Tech University, And Durham College. Conveniently Situated Within Close Proximity To Shopping, Highways, And Transit. University Studios Provides An Optimal Live, Work, And Study Solution For Student Or Single Professional.**** EXTRAS **** Facilities Include Lounge, Concierge, Meeting Room, Multi-Purpose Party Room, And High-Speed Wireless Internet Throughout Building, Visitors Parking. Suite Incl. Fridge, Electric Stove Top, Ens. Laundry, Dishwasher, Desk, And Couch. (29655778)",apartment,416,1350,1.0,Single Family,0,0,Oshawa, Ontario L1G4Y3,#739 -1900 SIMCOE ST N
172,1,"Renovated Spacious Basement Apartment. Separate Bedroom. Modern Kitchen. Laundry. Access To South Facing Back Yard. Great Community Feeling With Nearby Shops, Cafes, Bakeries, Restaurants & Grocery Stores. Easy Access To Ttc, Walk To Woodbine Subway. Walk To East York Farmer's Market And Great Trails In Taylor Creek Park.**** EXTRAS **** Stainless Steel Stove, Fridge, Built-In Dishwasher. Shared Ensuite Washer & Dryer. Shared Hydro Approx $40/Month, Includes A/C. (29556779)",basement,416,1350,0.0,Single Family,1,0,Toronto, Ontario M4C2J9,#BSMT -647 MORTIMER AVE
173,1,"This Exquisitely Finished Bungalow In High-Demand Danforth Village Boasts An Impressive Lot With Completely Finished Bsmnt Unit W/ Sep Entrance. Versatile Layout, Warm Bamboo Flooring,  Backsplash & Appl., Radiant Heat.  Upgraded Full Baths. Beautiful Deck Gives Way To An Expansive, Fully-Fenced Backyard. Excellent Schools, Farmers Market, Shopping & Convenient Access To Ttc, Parks & Trails, Vibrant Danforth, Hospital, Dvp.**** EXTRAS **** => More Info=> Click Below=> 'More Information' Or 'Multimedia' On Mobile. (29633120)",basement,800,1350,0.0,Single Family,1,0,Toronto, Ontario M4C2N5,#BSMT -59 BARKER AVE
174,1,"** Basement Only ** Great Location !!! Wexford-Maryvale Community. Detached Bungalow. 1 Bedroom 1 Wr & 1 Driveway Parking, Shared Use Of Laundry, Steps To 24/7 T.T.C To Subway & Easy Access To Dvp,404,401. Malls, Groceries, Costco, And All Amenities.**** EXTRAS **** Stove, Fridge, Shared Use Of Washer And Dryer, Utilities Of - Mandatory $100 Per Month For Gas, Hydro And Water (29640243)",basement,647,1350,0.0,Single Family,1,1,Toronto, Ontario M1R2J2,1284 PHARMACY AVE
175,1,"Spacious, Open Concept Studio Basement Apartment In Amazing Sought After Cedarvale Neighborhood. Recently Upgraded, Brand New Appliances. Walk Out To Back Yard For Some Out Door Space. Steps From Great Shops, And Restaurants On Eglinton. (29660176)",basement,647,1350,0.0,Single Family,0,0,Toronto, Ontario M6C3R2,#LOWER -472 ATLAS AVE
176,1,"Spacious Basement Apartment With 1 Bedroom And 1 Bathroom. Separate Entrance. Large Living Space. Close To Public Transit And Hwy 404, Seneca College**** EXTRAS **** Shared Laundry. 1 Parking Space Available (Driveway). Absolutely No Pets And No Smoking. **Tenant Shared 30% Of The Total Of The Utilities (Hydro, Gas And Water) (29481638)",basement,905,1350,1.0,Single Family,1,0,Toronto, Ontario M2H2K3,86 TUSCARORA DR
177,1,"Your Search Is Over! Beautifully Renovated Basement Suite With A Great Functional Layout.  Super Central Location Close To Transit, 401,Shopping, Park & Waterfront. Must Submit The Following With Offer: Rental Application, Employment Letter & 2 Pay Stubs, Strong Full Credit Report. No Pets . No Smokers . Quiet Mature Tenant Only .Tenant Pays 30% Utilities. 1 Car Parking. Shared Laundry In Basement .  Tenant To Provide Tenant's Insurance**** EXTRAS **** Updated Fridge, Stove, B/I Dishwasher ,Blinds.1 Car Parking Only. Shared Laundry Access .No Yard Access. (29342029)",basement,416,1350,0.0,Single Family,1,0,Ajax, Ontario L1S2R8,#B -10 BILLINGSGATE CRES
178,1,"The Entire Ground Floor Level With Separate And Private Entrance In A Semi-Detached House, 1 Comfortable Bedrooms, 1 Kitchen, 1X4 Pieces Washroom, 1 Living Room, All Utility Including Water, Hydro, Heat And Internet, No Smoking, No Pets, Close To All Amenities To Transit And Hwy 401 & 404/Dvp, Minutes To Fairview Mall, One Bus To Subway, Wonderful Home In A Very Desirable Neighborhood**** EXTRAS **** Fridge, Stove, B/I Dishwasher, Washer And Dryer(Shared), Cac, All Existing Furnitures And Windows Coverings (29650046)",basement,905,1350,0.0,Single Family,1,0,Toronto, Ontario M1T1G7,#GRD FL -4 FAIRGLEN AVE
179,1,"Sunny Walk-Out Basement, Self-Contained 1 Bedroom Unit. South View Bright And Spacious. Facing Backyard. Quiet & Friendly Neighbourhood Of Pleasant View In North York. Living/Dining Rm W/Large Windows, And Functional Kitchen. Nearby Seneca College, Cherokee P.S, Parks, Shopping, Restaurants & Minutes To Hwy 404.**** EXTRAS **** All Elfs, Fridge, Stove, All Window Coverings, One Parking Spot On The Driveway. Furniture Include Tv And Tv Stand, Bar Stools  Rent Could With Furniture Or Without Furniture. No Smoking, No Pets. The Tenant Will Pay The Utility Cost. (29661527)",basement,905,1350,1.0,Single Family,1,0,Toronto, Ontario M2H2K4,17 TUSCARORA DR
180,1,"Located At The Foot Of The Escarpment, Walking Distance To Kelso And Glen Eden, Two Bedroom Basement Unit, , Fully Separate Side Entrance, Washroom With Standing Shower, Kitchenette, Laundry & Storage. Available For Lease Immediately. Car Parking Included. Viewing Through Your Realtor Only. Looking For Quiet Tenants, More Info & Showings Through Your Realtor Please.**** EXTRAS **** Use Of Existing Appliances. Utilities 40/60 With Main Floor. (29382278)",basement,905,1350,0.0,Single Family,2,0,Milton, Ontario L9T2W7,#BSMNT -7 MILTON HEIGHTS CRES
181,1,"Excellent Location Finch/Middlefied One Bedroom Basement With One Bedroom, Full Washroom, Kitchen And Sep. Entrance For Rent. Walking Distance To Shopping, Mall, School, Medical Centre, Ttc And Etc.**** EXTRAS **** Fridge, Stove, Washer & Dryer (29624347)",basement,416,1350,0.0,Single Family,1,0,Toronto, Ontario M1S5W1,#45 -435 MIDDLEFIELD RD
182,1,"Large Spacious Basement Apartment. Perfect For A Couple Or Single Professional. Open Concept, Living Room And Kitchen, 1 Bedroom Plus Den That Can Be Used As A Second Bedroom. Close To All Amenities, School, Shopping And More...**** EXTRAS **** Stove, Fridge, Shared Washer And Dryer. 1 Parking Spot. 30% Utilities. Basement Only (29629190)",basement,416,1350,0.0,Single Family,2,0,Oshawa, Ontario L1H2M4,#BSMNT -140 BANTING AVE
183,1,"Brand New  Basement Apartment With Separate  Entrance & Laminate Floor Throughout ,  Living Room Combined , Eat-In Kitchen, Open Concept Practical Layout, Prestigious Valore Woods Area In Vaughan , Closed To Prominent School, Park, Community Ctr, Shopping Mall, New Vaughan Hospital Viva/Go Transit, Minutes To Hwy Great Location And Neighbourhood  Etc.**** EXTRAS **** Fridge, Stove,Hood Fan, Exclusive Use Washer & Dryer , Pot Lights ,High Ceiling ,Elfs. Utilities For One Person $50 And For Two Persons $75 Extra. (29582609)",basement,416,1375,1.0,Single Family,1,0,Vaughan, Ontario L4H3W6,#BSMT -41 GALLANT PL
184,1,"Spacious Bachelor Steps From Queen! Tastefully Renovated And Ready For You To Move In, Located In A Very Well Managed Building, Close To Coffee Shops, Grocery, Restaurants And Transit! Option To Have The Unit Partially Furnished. Don't Miss It!**** EXTRAS **** Existing Light Fixtures, Existing Appliances, Coin Laundry, Utilities Included! (29655792)",apartment,416,1375,0.0,Single Family,0,0,Toronto, Ontario M6K1K7,#103 -70 MELBOURNE AVE
185,1,"Spacious Bachelor Steps From Queen! Tastefully Renovated And Ready For You To Move In, Located In A Very Well Managed Building, Close To Coffee Shops, Grocery, Restaurants And Transit! Option To Have The Unit Partially Furnished. Don't Miss It!**** EXTRAS **** Existing Light Fixtures, Existing Appliances, Coin Laundry, Utilities Included! (29655803)",bedroom,416,1375,0.0,Single Family,0,0,Toronto, Ontario M6K1K7,#204 -70 MELBOURNE AVE
186,1,"Sought-After Todmorden Village! Freshly Painted And Clean Basment, Bright With Lots Of Windows .Functional Layout With Two Large Bedrooms. Large Living Room With Fireplace.Seperated Entrance From Backyard. Minutes To Don Valley Hw And 10 Mins Drive To Down Town Toronto.Close To Transit,Hiking/Biking Trails And Much More.**** EXTRAS **** Tenant Pay 1/3 All Utilities. (29511118)",basement,905,1380,0.0,Single Family,2,0,Toronto, Ontario M4J3A4,#BSM -36 RIVERCOURT BLVD
187,1,"Great Location**Walk To School, Ttc, Park, Supermarket, Pacific Mall, Above Ground Window** Clean & Spacious Basement Apartment With Separate Entry**Separate Laundry, All Laminate Floor Throughout.**** EXTRAS **** Stove, Fridge, Washer & Dryer, One Parking, Utilities Included (29425829)",basement,416,1380,1.0,Single Family,2,1,Toronto, Ontario M1V4L1,82 NETTLECREEK CRES
188,1,"Bright, Clean, Newly Renovated & Fully Furnished 2 Bedroom Basement Suite Located In The Prestigious Lake Wilcox Community Of Oak Ridges! Entrance Through Garage. Close To Schools, Shopping, Parks, Lake Wilcox, Medical Centers, Library, Public Transit (Go Train Station), Hwy 404, Walking And Biking Trails & So Much More!**** EXTRAS **** For Tenant's Use: Fridge, Electric Cooktop, Hood Fan, Combo Washer/Dryer, Fully Furnished. 1 Parking On Driveway & High Speed Internet Included. Tenant Pays 1/3 Of Utilities. No Pets/No Smokers Pls. Entrance Through Garage. (29405277)",basement,416,1380,1.0,Single Family,2,0,Richmond Hill, Ontario L4E3V9,#(LOWER) -61 NANTUCKET DR
189,1,"This Is Two Bedrooms Basement Apartment With Separated Entrance And Washroom And Kitchen. Minutes To Bay And Bloor Located On A Quiet Street Irwin Ave Between Bay And Yonge Street. Minutes To Ttc, U Of T And Ryerson University, Restaurants And Stores. Lockbox With Easy Showing. All The Utility Are Included**** EXTRAS **** This Is Two Bedrooms Basement Apartment, All The Utility Are Included In The Rent. Don't Miss This Golden Chance To Rent. Fridge, Stove (29634364)",basement,905,1380,0.0,Single Family,2,0,Toronto, Ontario M4Y1L1,#BASMENT -13 IRWIN AVE
191,1,"Bright & Spacious Newly Renovated Suite On A Quiet Cul De Sac * Convenient Location, Steps To Transit, Groceries, Highways & All Amenities * Heat, Hydro, Water, A/C & Parking Included * Family Neighborhood.**** EXTRAS **** *Fridge, Stove, Window Coverings, Light Fixtures * All Utilities Included. (29650206)",basement,416,1395,0.0,Single Family,1,0,Toronto, Ontario M6M3A9,#LOWER -17 PAMILLE PL
192,1,"* Newly Renovated 2 Bedroom Spacious Basement Apartment * Separate Entrance * Own Bath * Own Laundry * One Designated Parking Spot Included * Shared Utilities * Walking Distance To High Ranking Markville Secondary, Public Transit * Near Parks, Trails, Restaurant & Shopping * Owner Prefer Single Occupant (Professional) * ** This is a linked property.** **** EXTRAS **** Existing Fridge, Stove, Washer & Dryer. (29563511)",basement,416,1395,0.0,Single Family,2,0,Markham, Ontario L3P6Z2,#BSMT -123 MICHENER CRES
193,1,"Spacious Bright Basement Apt With 1 Bedroom+ Separate Entrance. Internet Is Included. Shopping And Public Transit Very Close By, Quiet Neighbourhood With Very Easy Access To So Much. Parking On The Street (29423422)",basement,905,1395,1.0,Single Family,1,0,Toronto, Ontario M9L3A4,48 SAN GABRIELE PL
194,1,"Stunningly Lower Level Apartment This Two Bdrm 1 Bth Suite Has Everything You've Patiently Been Waiting For.Great And Convenient Location. Private Ensuite Laundry And Bathroom. Vinyl Plank Flooring, Painted, Stove, Fridge, Laundry. 1 Parking Space. Great, Quiet And Safe Neighborhood, Close By The Park. Available Immediately. Preferable Students.**** EXTRAS **** Fridge, Stove, & Washer & Dryer. Showings: Mon-Fri 10Am-12Pm 1Pm-3Pm, Saturday 10Am-2Pm, 24 Hr Notice. (29610043)",basement,416,1399,0.0,Single Family,2,0,Oshawa, Ontario L1K2V5,1203 WADEBRIDGE CRES
195,1,"One Large, Bright Bedroom Apartment With Huge Combined Living/Dining Room/Kitchen, Open Concept W/Above Grade Windows & Separate Entrance. Family Friendly Quiet Area. Close To 401,404,Ttc,Shopping & Schools. Great Landlord.**** EXTRAS **** Fridge,Stove,Shared Washer/Dryer. (29431288)",basement,905,1400,0.0,Single Family,1,0,Toronto, Ontario M1P1M3,76 EXFORD DR
196,1,"Location, Location, Location ...... Specious Bachelor Furnished Basement ..... Very Bright With 2 Windows And Separate Entrance From Garage. Including Hydro, Heat, Water, Separate (Dryer & Washer) & 1 Parking Spot. Steps To Bus Stops, Heart Land Shopping Place. 30 % Of Utility Bills (29607019)",basement,855,1400,2.0,Single Family,1,0,Mississauga, Ontario L5V0C9,5426 BELLAGIO CRES
197,1,"*Utilities Included*Fabulous Location! Mins Walk To Pape Subway Station And Danforth Greek Town. Great Spacious 1B 1W Basement For Lease. Around 6.5' Ft Ceiling.  Stainless Steel Appliances With Washer Only. Walking Distance To Parks, Schools, Library. Young Professional Is Welcome.**** EXTRAS **** Over The Counter Cooktop, Dishwasher, Hood/Fan, Fridge, Washer. (29638585)",basement,905,1400,0.0,Single Family,1,0,Toronto, Ontario M4K3S7,#BSMT -792 PAPE AVE
198,1,"Beautiful Basement Apartment In A Family Friendly Neighbourhood Of Scarborough Village(Bellamy/Eglinton).Newly Renovated, Freshly Painted, New Kitchen, Countertop, New Appliances With 3Pc Washroom That Makes Your Home Feel Full, Tenants Pay 40% Of All Utilities. 24 Hr Public Transit Available At Your Desire**** EXTRAS **** All Appliance (Washer/Dryer Not Shared With Main Floor Tenant) And All Elfs. (29529115)",basement,647,1400,0.0,Single Family,2,0,Toronto, Ontario M1M3P9,#BSMT -15 MASON RD
199,1,"Bright And Spacious 1 Bedroom Walk-In, Split Level Basemen With Many Windows And Newly Updated Washroom. Quiet Area And Great Central Location. Close To 401, Go Station, Local Transit, Pickering Town Centre And Laundromat. Includes Utilities, A/C Parking And Storage Area. No Laundry, No Smoking/Pets**** EXTRAS **** Existing Fridge And Stove (29546332)",basement,416,1400,0.0,Single Family,1,0,Pickering, Ontario L1V3K1,#BSMT -1903 ROSEFIELD RD N
200,1,"Recently Renovated Beautiful One Bedroom And One Washroom Basement Apartment In A Great Location For Rent. This Unit Includes A Separate Entrance Through The Garage And Shared Laundry With 1 Parking Space Included. Close To Hwy 401, Parks, School And Other Amenities. Perfect For Singles Or Couples Or Working Professionals. This Vacant Unit Is Very Clean And Spacious.**** EXTRAS **** Fridge, Stove, Washer & Dryer. Tenant Pays 20% Utilities And Tenant Insurance. (29416667)",basement,416,1400,1.0,Single Family,1,0,Toronto, Ontario M1B6E9,130 ROUGE RIVER DR W
201,1,"1Bed 1 Bath Spacious Lower Level Apartment In The Sheridan Area In A Family Friendly Neighborhood. Separate Side Entrance To A   Lower Level Contained, Well Laid Out 1 Bedroom Apartment  With Nice Size Kitchen With Eat In Area And Ample Space In Living Room. Laminate Flooring Throughout Above Grade Windows And  Newly Renovated Bathroom!**** EXTRAS **** Steps To Bus Stop On Homelands Dr. Close  To U Of T Mississauga, Credit Valley Hospital. Fantastic Safe Quiet Location For Students Or Single Business Professional. Tenant Pays 30% Of Utilities . Love Where You Live Great Parks And Trails (29158737)",basement,416,1400,0.0,Single Family,1,0,Mississauga, Ontario L5K1G3,#LOWER -2450 GLAMWORTH CRES
202,1,"Bright And Specious W/O Basement Apartment Overlooking Into Open Space Backyard* , Separate Landry, Separate Side Entrance* No Pets, No Smoking Or Vaping Of Any Kind * Tenant Pay 1/3 Utility.Landlord Prefer A Couple.One Parking On Drive Way**** EXTRAS **** Fridge ,Stove,Washer Dryer,Microwave (29537301)",basement,905,1400,4.0,Single Family,1,0,Aurora, Ontario L4G6R4,#(BSMNT) -60 DAWLISH AVE
203,1,"Fantastic Location,  1 Bedroom,1 Living Room , 1 Washrooms And A Kitchen. Perfect House For A Small Family. Close To All Amenities. Proximity  To Schools, Church And Public Transit, Easy Access To Both 407/401.**** EXTRAS **** 40 % Utilities Cost To Be Paid By The Tenant , 60 % Utilities Cost Will Be Shared By Upper Level Unit Holder. *Fridge, Stove, Washer & Dryer* (29570218)",basement,416,1400,0.0,Single Family,1,0,Ajax, Ontario L1T4N6,15 OXLADE CRES
204,1,"Location! Location! Modern Town House Lower Level. Located In The Heart Of Pickering. Amazing Floor Plan With 1 Spacious Bedroom/ Living Room. Natural Oak Stairs. Mins To Hwy 401 And 407. Shopping (Walmart, Sobeys, Canadian Tire, Lowes, No Frills, Pickering Town Center). Go Transit, Schools, Waling Distance To Masjid, Pickering Islamic Center, Church, Restaurants, Etc. Entrance Through Garage. Separate Laundry For Tenants/ Parking Inc.  40% Utilities**** EXTRAS **** Kitchen Appliances, Stove, Fridge, Washer/Dryer. Granite Counter Top. Laminate Floors. Nice Size Of Cabinets And Closet. (29235755)",basement,289,1400,1.0,Single Family,1,0,Pickering, Ontario L1X0E1,#LOWER -2117 BROCK RD
205,1,"Spacious 1 Br Unit In Vellore Village Community. High Ceilings, Laminate Flooring. Large Kitchen Is Equipped With S/S Appliances.  Laundry On-Site, One Car Parking Space On Private Drive Included. Steps To Transit, Schools, Shopping & All Amenities. Pay 1/3 Utility**** EXTRAS **** Fridge, Stove & Rangehood. Shared Laundry On Site. 1 Parking Space On Private Drive And 1/3 Utilities (Heat, Hydro, Water & Waste) No Pets & No Smoking Permitted. (29556592)",basement,905,1400,2.0,Single Family,1,0,Vaughan, Ontario,36 GENOA RD
